term;c1;c2;c3;c4;pwc1;pwc2;pwc3;pwc4;pc1;pc2;pc3;pc4
 white ;0;0;0;3;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0011560693641618498;21;3;24;9
 nine ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 acyclic ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 balance ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 gaussian ;10;0;4;6;0.0023305084745762713;0.00042176296921130323;0.000860141063134354;0.002023121387283237;21;3;24;9
 resolve ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 laboratories ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 estimator ;0;0;0;3;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0011560693641618498;21;3;24;9
 spaced ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 rotations ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 complexity ;3;0;4;0;0.000847457627118644;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 components ;1;0;2;0;0.000423728813559322;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 hints ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 valued ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 squares ;0;0;4;3;0.000211864406779661;0.00042176296921130323;0.000860141063134354;0.0011560693641618498;21;3;24;9
 super ;0;0;0;5;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0017341040462427746;21;3;24;9
 dissolved ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 embed ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 disjoint ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 calculate ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 established ;1;0;1;0;0.000423728813559322;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 progressions ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 azimuth ;0;0;4;0;0.000211864406779661;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 innovation ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 autonomously ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 probability ;0;0;0;2;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0008670520231213873;21;3;24;9
 areas ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 fact ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 relaxation ;5;0;0;0;0.001271186440677966;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 squared ;0;0;2;2;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.0008670520231213873;21;3;24;9
 extension ;1;0;0;1;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 smooth ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 faced ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 infrared ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 employ ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 float ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 techniques ;11;0;6;2;0.002542372881355932;0.00042176296921130323;0.0012041974883880955;0.0008670520231213873;21;3;24;9
 prediction ;1;0;2;0;0.000423728813559322;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 us ;1;0;0;1;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 experiments ;4;1;5;0;0.001059322033898305;0.0008435259384226065;0.001032169275761225;0.00028901734104046245;21;3;24;9
 compactly ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 meaning ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 acceleration ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 neural ;4;0;0;0;0.001059322033898305;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 technique ;3;0;10;4;0.000847457627118644;0.00042176296921130323;0.0018923103388955788;0.001445086705202312;21;3;24;9
 furthermore ;1;0;2;0;0.000423728813559322;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 direct ;1;1;0;0;0.000423728813559322;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 curve ;0;0;7;0;0.000211864406779661;0.00042176296921130323;0.0013762257010149664;0.00028901734104046245;21;3;24;9
 architectural ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 magnetic ;0;0;3;4;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.001445086705202312;21;3;24;9
 kalman ;0;0;4;0;0.000211864406779661;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 networks ;2;1;1;0;0.000635593220338983;0.0008435259384226065;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 indicate ;2;0;2;0;0.000635593220338983;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 better ;1;1;1;1;0.000423728813559322;0.0008435259384226065;0.0003440564252537416;0.0005780346820809249;21;3;24;9
 known ;3;1;7;0;0.000847457627118644;0.0008435259384226065;0.0013762257010149664;0.00028901734104046245;21;3;24;9
 due ;3;0;3;0;0.000847457627118644;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 enhancing ;0;0;2;1;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.0005780346820809249;21;3;24;9
 magnetoresistance ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 fractional ;3;0;0;0;0.000847457627118644;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 q ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 practical ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 pig ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 activity ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 distance ;5;1;1;0;0.001271186440677966;0.0008435259384226065;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 generates ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 solutions ;0;0;2;1;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.0005780346820809249;21;3;24;9
 comparing ;2;0;1;0;0.000635593220338983;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 findings ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 bifurcation ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 densities ;5;0;0;0;0.001271186440677966;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 poisson ;0;0;4;0;0.000211864406779661;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 training ;11;1;2;1;0.002542372881355932;0.0008435259384226065;0.0005160846378806125;0.0005780346820809249;21;3;24;9
 yield ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 representative ;2;0;1;0;0.000635593220338983;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 snakes ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 computation ;1;0;7;0;0.000423728813559322;0.00042176296921130323;0.0013762257010149664;0.00028901734104046245;21;3;24;9
 hierarchical ;8;0;3;0;0.0019067796610169492;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 avoided ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 straightforward ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 forms ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 contribution ;0;0;2;2;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.0008670520231213873;21;3;24;9
 representatives ;3;0;0;0;0.000847457627118644;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 separated ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 congregate ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 multi ;8;2;4;0;0.0019067796610169492;0.0012652889076339097;0.000860141063134354;0.00028901734104046245;21;3;24;9
 show ;9;1;13;4;0.00211864406779661;0.0008435259384226065;0.002408394976776191;0.001445086705202312;21;3;24;9
 sharpens ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 experts ;1;0;1;0;0.000423728813559322;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 arca ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 operates ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 patterns ;2;3;4;0;0.000635593220338983;0.001687051876845213;0.000860141063134354;0.00028901734104046245;21;3;24;9
 total ;0;1;0;2;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.0008670520231213873;21;3;24;9
 chains ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 distributed ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 e ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 promising ;1;0;1;0;0.000423728813559322;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 utilizes ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 induced ;1;0;2;0;0.000423728813559322;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 values ;3;0;0;1;0.000847457627118644;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 field ;0;0;5;0;0.000211864406779661;0.00042176296921130323;0.001032169275761225;0.00028901734104046245;21;3;24;9
 close ;0;1;1;0;0.000211864406779661;0.0008435259384226065;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 reinitialization ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 compromise ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 outline ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 enhance ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 abf ;0;0;0;10;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.003179190751445087;21;3;24;9
 line ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 explicit ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 upon ;0;0;1;1;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.0005780346820809249;21;3;24;9
 rendered ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 modulated ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 evidence ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 thek ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 altitude ;0;0;4;0;0.000211864406779661;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 still ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 validated ;0;1;1;0;0.000211864406779661;0.0008435259384226065;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 scheme ;10;2;5;0;0.0023305084745762713;0.0012652889076339097;0.001032169275761225;0.00028901734104046245;21;3;24;9
 signals ;0;2;2;0;0.000211864406779661;0.0012652889076339097;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 outlier ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 mdash ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 planar ;0;0;8;0;0.000211864406779661;0.00042176296921130323;0.0015482539136418372;0.00028901734104046245;21;3;24;9
 attack ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 angles ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 movements ;0;2;0;0;0.000211864406779661;0.0012652889076339097;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 experimentation ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 fda ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 variety ;0;0;2;1;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.0005780346820809249;21;3;24;9
 significantly ;2;0;0;3;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.0011560693641618498;21;3;24;9
 sample ;5;0;0;3;0.001271186440677966;0.00042176296921130323;0.0001720282126268708;0.0011560693641618498;21;3;24;9
 fundamentally ;0;0;1;1;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.0005780346820809249;21;3;24;9
 become ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 vincent ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 final ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 sensors ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 typical ;1;0;1;0;0.000423728813559322;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 regularization ;0;0;6;2;0.000211864406779661;0.00042176296921130323;0.0012041974883880955;0.0008670520231213873;21;3;24;9
 support ;7;1;0;0;0.001694915254237288;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 mri ;0;0;2;2;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.0008670520231213873;21;3;24;9
 shapes ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 often ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 leads ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 automated ;2;0;15;2;0.000635593220338983;0.00042176296921130323;0.0027524514020299327;0.0008670520231213873;21;3;24;9
 appropriate ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 comparable ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 community ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 combined ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 type ;0;1;0;1;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 personal ;0;0;4;0;0.000211864406779661;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 find ;1;0;2;0;0.000423728813559322;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 mumford ;0;0;4;0;0.000211864406779661;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 raise ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 arabic ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 interactive ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 vessels ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 enables ;0;0;1;1;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.0005780346820809249;21;3;24;9
 clusters ;3;0;0;0;0.000847457627118644;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 summarizing ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 statistical ;5;0;10;11;0.001271186440677966;0.00042176296921130323;0.0018923103388955788;0.003468208092485549;21;3;24;9
 lexical ;0;2;0;0;0.000211864406779661;0.0012652889076339097;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 state ;1;0;5;0;0.000423728813559322;0.00042176296921130323;0.001032169275761225;0.00028901734104046245;21;3;24;9
 introduces ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 meet ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 delaunay ;0;0;0;2;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0008670520231213873;21;3;24;9
 continuous ;2;0;2;0;0.000635593220338983;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 program ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 matches ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 hence ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 range ;0;0;0;2;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0008670520231213873;21;3;24;9
 gradient ;1;0;5;0;0.000423728813559322;0.00042176296921130323;0.001032169275761225;0.00028901734104046245;21;3;24;9
 levels ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 restored ;0;0;0;4;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.001445086705202312;21;3;24;9
 multiregion ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 oum ;0;0;0;4;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.001445086705202312;21;3;24;9
 hybrid ;13;0;2;0;0.0029661016949152543;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 inputs ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 substantial ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 expertise ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 unified ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 level ;3;0;24;0;0.000847457627118644;0.00042176296921130323;0.00430070531567177;0.00028901734104046245;21;3;24;9
 empirical ;0;0;1;1;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.0005780346820809249;21;3;24;9
 core ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 appears ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 enhancement ;3;0;18;12;0.000847457627118644;0.00042176296921130323;0.003268536039910545;0.0037572254335260114;21;3;24;9
 including ;0;0;4;0;0.000211864406779661;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 methods ;8;2;28;18;0.0019067796610169492;0.0012652889076339097;0.004988818166179253;0.005491329479768786;21;3;24;9
 artificial ;4;0;10;2;0.001059322033898305;0.00042176296921130323;0.0018923103388955788;0.0008670520231213873;21;3;24;9
 signature ;4;0;0;0;0.001059322033898305;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 size ;7;0;1;0;0.001694915254237288;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 original ;3;1;3;2;0.000847457627118644;0.0008435259384226065;0.0006881128505074832;0.0008670520231213873;21;3;24;9
 modelling ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 denoising ;0;0;10;23;0.000211864406779661;0.00042176296921130323;0.0018923103388955788;0.006936416184971098;21;3;24;9
 moving ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 introduce ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 structurally ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 conjunction ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 purpose ;3;0;0;0;0.000847457627118644;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 control ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 times ;0;0;4;3;0.000211864406779661;0.00042176296921130323;0.000860141063134354;0.0011560693641618498;21;3;24;9
 brodatz ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 received ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 cogn ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 palmprints ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 segmentation ;1;0;85;0;0.000423728813559322;0.00042176296921130323;0.01479442628591089;0.00028901734104046245;21;3;24;9
 claims ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 po ;0;0;0;2;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0008670520231213873;21;3;24;9
 capture ;0;2;1;0;0.000211864406779661;0.0012652889076339097;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 dissimilarity ;8;0;0;0;0.0019067796610169492;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 vis ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 associated ;3;0;2;0;0.000847457627118644;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 local ;0;0;12;7;0.000211864406779661;0.00042176296921130323;0.0022363667641493207;0.0023121387283236996;21;3;24;9
 ca ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 bayes ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 sensitivity ;3;0;12;7;0.000847457627118644;0.00042176296921130323;0.0022363667641493207;0.0023121387283236996;21;3;24;9
 categories ;1;2;0;0;0.000423728813559322;0.0012652889076339097;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 term ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 interaction ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 improves ;3;0;1;0;0.000847457627118644;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 found ;3;0;0;1;0.000847457627118644;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 positives ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 kfda ;3;0;0;0;0.000847457627118644;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 bhhc ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 subclusters ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 situation ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 euclidean ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 anisotropy ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 hard ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 good ;2;0;2;1;0.000635593220338983;0.00042176296921130323;0.0005160846378806125;0.0005780346820809249;21;3;24;9
 proteins ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 orientation ;5;0;1;4;0.001271186440677966;0.00042176296921130323;0.0003440564252537416;0.001445086705202312;21;3;24;9
 bank ;0;0;0;4;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.001445086705202312;21;3;24;9
 without ;4;0;0;4;0.001059322033898305;0.00042176296921130323;0.0001720282126268708;0.001445086705202312;21;3;24;9
